s,f,a,add,del,temp,a_str,start,final
23,54,366,1,0,1,(+1)(*2),2*3*5|1,1*3*5|2
23,55,365,0,0,1,(*2),2*3*5|1,2*3*5|2
23,61,392,1,0,1,(+4)(*2),2*3*5|1,3*4*5|2
23,62,393,2,0,1,(+1  4)(*2),2*3*5|1,1*3*4*5|2
23,87,608,0,0,1,(*3),2*3*5|1,2*3*5|3
23,88,609,1,0,1,(+1)(*3),2*3*5|1,1*2*3*5|3
23,93,635,1,0,1,(+4)(*3),2*3*5|1,3*4*5|3
24,32,149,1,0,0,(+4),1*2*3*5|1,1*2*3*4*5|1
24,54,365,0,0,1,(*2),1*2*3*5|1,1*3*5|2
24,62,392,1,0,1,(+4)(*2),1*2*3*5|1,1*3*4*5|2
24,88,608,0,0,1,(*3),1*2*3*5|1,1*2*3*5|3
24,93,635,1,0,1,(+4)(*3),1*2*3*5|1,3*4*5|3
25,26,123,1,0,0,(+1),4*5|1,1*4*5|1
25,27,125,1,0,0,(+2),4*5|1,2*4*5|1
25,28,126,2,0,0,(+1  2),4*5|1,1*2*4*5|1
25,29,131,1,0,0,(+3),4*5|1,3*4*5|1
25,30,132,2,0,0,(+1  3),4*5|1,1*3*4*5|1
25,31,134,2,0,0,(+2  3),4*5|1,2*3*4*5|1
25,57,365,0,0,1,(*2),4*5|1,4*5|2
25,58,366,1,0,1,(+1)(*2),4*5|1,1*4*5|2
25,61,374,1,0,1,(+3)(*2),4*5|1,3*4*5|2
25,62,375,2,0,1,(+1  3)(*2),4*5|1,1*3*4*5|2
25,89,608,0,0,1,(*3),4*5|1,4*5|3
25,90,609,1,0,1,(+1)(*3),4*5|1,1*4*5|3
25,91,611,1,0,1,(+2)(*3),4*5|1,2*4*5|3
25,93,617,1,0,1,(+3)(*3),4*5|1,3*4*5|3
26,28,125,1,0,0,(+2),1*4*5|1,1*2*4*5|1
26,30,131,1,0,0,(+3),1*4*5|1,1*3*4*5|1
26,32,134,2,0,0,(+2  3),1*4*5|1,1*2*3*4*5|1
26,58,365,0,0,1,(*2),1*4*5|1,1*4*5|2
26,62,374,1,0,1,(+3)(*2),1*4*5|1,1*3*4*5|2
26,90,608,0,0,1,(*3),1*4*5|1,1*4*5|3
26,93,617,1,0,1,(+3)(*3),1*4*5|1,3*4*5|3
27,28,123,1,0,0,(+1),2*4*5|1,1*2*4*5|1
27,31,131,1,0,0,(+3),2*4*5|1,2*3*4*5|1
27,32,132,2,0,0,(+1  3),2*4*5|1,1*2*3*4*5|1
27,57,365,0,0,1,(*2),2*4*5|1,4*5|2
27,58,366,1,0,1,(+1)(*2),2*4*5|1,1*4*5|2
27,61,374,1,0,1,(+3)(*2),2*4*5|1,3*4*5|2
27,62,375,2,0,1,(+1  3)(*2),2*4*5|1,1*3*4*5|2
27,90,609,1,0,1,(+1)(*3),2*4*5|1,1*4*5|3
27,91,608,0,0,1,(*3),2*4*5|1,2*4*5|3
27,93,617,1,0,1,(+3)(*3),2*4*5|1,3*4*5|3
28,32,131,1,0,0,(+3),1*2*4*5|1,1*2*3*4*5|1
28,58,365,0,0,1,(*2),1*2*4*5|1,1*4*5|2
28,62,374,1,0,1,(+3)(*2),1*2*4*5|1,1*3*4*5|2
28,90,608,0,0,1,(*3),1*2*4*5|1,1*4*5|3
28,93,617,1,0,1,(+3)(*3),1*2*4*5|1,3*4*5|3
29,30,123,1,0,0,(+1),3*4*5|1,1*3*4*5|1
29,31,125,1,0,0,(+2),3*4*5|1,2*3*4*5|1
29,32,126,2,0,0,(+1  2),3*4*5|1,1*2*3*4*5|1
29,61,365,0,0,1,(*2),3*4*5|1,3*4*5|2
29,62,366,1,0,1,(+1)(*2),3*4*5|1,1*3*4*5|2
29,93,608,0,0,1,(*3),3*4*5|1,3*4*5|3
30,32,125,1,0,0,(+2),1*3*4*5|1,1*2*3*4*5|1
30,62,365,0,0,1,(*2),1*3*4*5|1,1*3*4*5|2
30,93,608,0,0,1,(*3),1*3*4*5|1,3*4*5|3
31,32,123,1,0,0,(+1),2*3*4*5|1,1*2*3*4*5|1
31,61,365,0,0,1,(*2),2*3*4*5|1,3*4*5|2
31,62,366,1,0,1,(+1)(*2),2*3*4*5|1,1*3*4*5|2
31,93,608,0,0,1,(*3),2*3*4*5|1,3*4*5|3
32,62,365,0,0,1,(*2),1*2*3*4*5|1,1*3*4*5|2
32,93,608,0,0,1,(*3),1*2*3*4*5|1,3*4*5|3
33,2,123,1,0,1,(+1)(*1),|2,1|1
33,3,125,1,0,1,(+2)(*1),|2,2|1
33,4,126,2,0,1,(+1  2)(*1),|2,1*2|1
33,5,131,1,0,1,(+3)(*1),|2,3|1
33,6,132,2,0,1,(+1  3)(*1),|2,1*3|1
33,7,134,2,0,1,(+2  3)(*1),|2,2*3|1
33,9,149,1,0,1,(+4)(*1),|2,4|1
33,10,150,2,0,1,(+1  4)(*1),|2,1*4|1
33,11,152,2,0,1,(+2  4)(*1),|2,2*4|1
33,13,158,2,0,1,(+3  4)(*1),|2,3*4|1
33,17,203,1,0,1,(+5)(*1),|2,5|1
33,18,204,2,0,1,(+1  5)(*1),|2,1*5|1
33,19,206,2,0,1,(+2  5)(*1),|2,2*5|1
33,21,212,2,0,1,(+3  5)(*1),|2,3*5|1
33,25,230,2,0,1,(+4  5)(*1),|2,4*5|1
33,34,366,1,0,0,(+1),|2,1|2
33,35,368,1,0,0,(+2),|2,2|2
33,36,369,2,0,0,(+1  2),|2,1*2|2
33,37,374,1,0,0,(+3),|2,3|2
33,38,375,2,0,0,(+1  3),|2,1*3|2
33,39,377,2,0,0,(+2  3),|2,2*3|2
33,41,392,1,0,0,(+4),|2,4|2
33,42,393,2,0,0,(+1  4),|2,1*4|2
33,43,395,2,0,0,(+2  4),|2,2*4|2
33,45,401,2,0,0,(+3  4),|2,3*4|2
33,49,446,1,0,0,(+5),|2,5|2
33,50,447,2,0,0,(+1  5),|2,1*5|2
33,51,449,2,0,0,(+2  5),|2,2*5|2
33,53,455,2,0,0,(+3  5),|2,3*5|2
33,57,473,2,0,0,(+4  5),|2,4*5|2
33,66,609,1,0,1,(+1)(*3),|2,1|3
33,67,611,1,0,1,(+2)(*3),|2,2|3
33,68,612,2,0,1,(+1  2)(*3),|2,1*2|3
33,69,617,1,0,1,(+3)(*3),|2,3|3
33,70,618,2,0,1,(+1  3)(*3),|2,1*3|3
33,71,620,2,0,1,(+2  3)(*3),|2,2*3|3
33,73,635,1,0,1,(+4)(*3),|2,4|3
33,74,636,2,0,1,(+1  4)(*3),|2,1*4|3
33,75,638,2,0,1,(+2  4)(*3),|2,2*4|3
33,77,644,2,0,1,(+3  4)(*3),|2,3*4|3
33,81,689,1,0,1,(+5)(*3),|2,5|3
33,82,690,2,0,1,(+1  5)(*3),|2,1*5|3
33,83,692,2,0,1,(+2  5)(*3),|2,2*5|3
33,85,698,2,0,1,(+3  5)(*3),|2,3*5|3
33,89,716,2,0,1,(+4  5)(*3),|2,4*5|3
34,2,122,0,0,1,(*1),1|2,1|1
34,4,125,1,0,1,(+2)(*1),1|2,1*2|1
34,6,131,1,0,1,(+3)(*1),1|2,1*3|1
34,8,134,2,0,1,(+2  3)(*1),1|2,1*2*3|1
34,10,149,1,0,1,(+4)(*1),1|2,1*4|1
34,12,152,2,0,1,(+2  4)(*1),1|2,1*2*4|1
34,14,158,2,0,1,(+3  4)(*1),1|2,1*3*4|1
34,18,203,1,0,1,(+5)(*1),1|2,1*5|1
34,20,206,2,0,1,(+2  5)(*1),1|2,1*2*5|1
34,22,212,2,0,1,(+3  5)(*1),1|2,1*3*5|1
34,26,230,2,0,1,(+4  5)(*1),1|2,1*4*5|1
34,36,368,1,0,0,(+2),1|2,1*2|2
34,38,374,1,0,0,(+3),1|2,1*3|2
34,40,377,2,0,0,(+2  3),1|2,1*2*3|2
34,42,392,1,0,0,(+4),1|2,1*4|2
34,44,395,2,0,0,(+2  4),1|2,1*2*4|2
34,46,401,2,0,0,(+3  4),1|2,1*3*4|2
34,50,446,1,0,0,(+5),1|2,1*5|2
34,54,455,2,0,0,(+3  5),1|2,1*3*5|2
34,58,473,2,0,0,(+4  5),1|2,1*4*5|2
34,66,608,0,0,1,(*3),1|2,1|3
34,68,611,1,0,1,(+2)(*3),1|2,1*2|3
34,70,617,1,0,1,(+3)(*3),1|2,1*3|3
34,72,620,2,0,1,(+2  3)(*3),1|2,1*2*3|3
34,74,635,1,0,1,(+4)(*3),1|2,1*4|3
34,76,638,2,0,1,(+2  4)(*3),1|2,1*2*4|3
34,78,644,2,0,1,(+3  4)(*3),1|2,1*3*4|3
34,82,689,1,0,1,(+5)(*3),1|2,1*5|3
34,84,692,2,0,1,(+2  5)(*3),1|2,1*2*5|3
34,86,698,2,0,1,(+3  5)(*3),1|2,1*3*5|3
34,90,716,2,0,1,(+4  5)(*3),1|2,1*4*5|3
35,3,122,0,0,1,(*1),2|2,2|1
35,4,123,1,0,1,(+1)(*1),2|2,1*2|1
35,7,131,1,0,1,(+3)(*1),2|2,2*3|1
35,8,132,2,0,1,(+1  3)(*1),2|2,1*2*3|1
35,11,149,1,0,1,(+4)(*1),2|2,2*4|1
35,12,150,2,0,1,(+1  4)(*1),2|2,1*2*4|1
35,15,158,2,0,1,(+3  4)(*1),2|2,2*3*4|1
35,19,203,1,0,1,(+5)(*1),2|2,2*5|1
35,20,204,2,0,1,(+1  5)(*1),2|2,1*2*5|1
35,23,212,2,0,1,(+3  5)(*1),2|2,2*3*5|1
35,27,230,2,0,1,(+4  5)(*1),2|2,2*4*5|1
35,36,366,1,0,0,(+1),2|2,1*2|2
35,39,374,1,0,0,(+3),2|2,2*3|2
35,40,375,2,0,0,(+1  3),2|2,1*2*3|2
35,43,392,1,0,0,(+4),2|2,2*4|2
35,44,393,2,0,0,(+1  4),2|2,1*2*4|2
35,47,401,2,0,0,(+3  4),2|2,2*3*4|2
35,50,447,2,0,0,(+1  5),2|2,1*5|2
35,51,446,1,0,0,(+5),2|2,2*5|2
35,55,455,2,0,0,(+3  5),2|2,2*3*5|2
35,57,473,2,0,0,(+4  5),2|2,4*5|2
35,67,608,0,0,1,(*3),2|2,2|3
35,68,609,1,0,1,(+1)(*3),2|2,1*2|3
35,71,617,1,0,1,(+3)(*3),2|2,2*3|3
35,72,618,2,0,1,(+1  3)(*3),2|2,1*2*3|3
35,75,635,1,0,1,(+4)(*3),2|2,2*4|3
35,76,636,2,0,1,(+1  4)(*3),2|2,1*2*4|3
35,79,644,2,0,1,(+3  4)(*3),2|2,2*3*4|3
35,83,689,1,0,1,(+5)(*3),2|2,2*5|3
35,84,690,2,0,1,(+1  5)(*3),2|2,1*2*5|3
35,87,698,2,0,1,(+3  5)(*3),2|2,2*3*5|3
35,91,716,2,0,1,(+4  5)(*3),2|2,2*4*5|3
36,4,122,0,0,1,(*1),1*2|2,1*2|1
36,8,131,1,0,1,(+3)(*1),1*2|2,1*2*3|1
36,12,149,1,0,1,(+4)(*1),1*2|2,1*2*4|1
36,16,158,2,0,1,(+3  4)(*1),1*2|2,1*2*3*4|1
36,20,203,1,0,1,(+5)(*1),1*2|2,1*2*5|1
36,24,212,2,0,1,(+3  5)(*1),1*2|2,1*2*3*5|1
36,28,230,2,0,1,(+4  5)(*1),1*2|2,1*2*4*5|1
36,40,374,1,0,0,(+3),1*2|2,1*2*3|2
36,44,392,1,0,0,(+4),1*2|2,1*2*4|2
36,48,401,2,0,0,(+3  4),1*2|2,1*2*3*4|2
36,50,446,1,0,0,(+5),1*2|2,1*5|2
36,54,455,2,0,0,(+3  5),1*2|2,1*3*5|2
36,58,473,2,0,0,(+4  5),1*2|2,1*4*5|2
36,68,608,0,0,1,(*3),1*2|2,1*2|3
36,72,617,1,0,1,(+3)(*3),1*2|2,1*2*3|3
36,76,635,1,0,1,(+4)(*3),1*2|2,1*2*4|3
36,80,644,2,0,1,(+3  4)(*3),1*2|2,1*2*3*4|3
36,84,689,1,0,1,(+5)(*3),1*2|2,1*2*5|3
36,88,698,2,0,1,(+3  5)(*3),1*2|2,1*2*3*5|3
36,90,716,2,0,1,(+4  5)(*3),1*2|2,1*4*5|3
37,5,122,0,0,1,(*1),3|2,3|1
37,6,123,1,0,1,(+1)(*1),3|2,1*3|1
37,7,125,1,0,1,(+2)(*1),3|2,2*3|1
37,8,126,2,0,1,(+1  2)(*1),3|2,1*2*3|1
37,13,149,1,0,1,(+4)(*1),3|2,3*4|1
37,14,150,2,0,1,(+1  4)(*1),3|2,1*3*4|1
37,15,152,2,0,1,(+2  4)(*1),3|2,2*3*4|1
37,21,203,1,0,1,(+5)(*1),3|2,3*5|1
37,22,204,2,0,1,(+1  5)(*1),3|2,1*3*5|1
37,23,206,2,0,1,(+2  5)(*1),3|2,2*3*5|1
37,29,230,2,0,1,(+4  5)(*1),3|2,3*4*5|1
37,38,366,1,0,0,(+1),3|2,1*3|2
37,39,368,1,0,0,(+2),3|2,2*3|2
37,40,369,2,0,0,(+1  2),3|2,1*2*3|2
37,45,392,1,0,0,(+4),3|2,3*4|2
37,46,393,2,0,0,(+1  4),3|2,1*3*4|2
37,47,395,2,0,0,(+2  4),3|2,2*3*4|2
37,53,446,1,0,0,(+5),3|2,3*5|2
37,54,447,2,0,0,(+1  5),3|2,1*3*5|2
37,55,449,2,0,0,(+2  5),3|2,2*3*5|2
37,61,473,2,0,0,(+4  5),3|2,3*4*5|2
37,69,608,0,0,1,(*3),3|2,3|3
37,70,609,1,0,1,(+1)(*3),3|2,1*3|3
37,71,611,1,0,1,(+2)(*3),3|2,2*3|3
37,72,612,2,0,1,(+1  2)(*3),3|2,1*2*3|3
37,77,635,1,0,1,(+4)(*3),3|2,3*4|3
37,78,636,2,0,1,(+1  4)(*3),3|2,1*3*4|3
37,79,638,2,0,1,(+2  4)(*3),3|2,2*3*4|3
37,85,689,1,0,1,(+5)(*3),3|2,3*5|3
37,86,690,2,0,1,(+1  5)(*3),3|2,1*3*5|3
37,87,692,2,0,1,(+2  5)(*3),3|2,2*3*5|3
37,93,716,2,0,1,(+4  5)(*3),3|2,3*4*5|3
38,6,122,0,0,1,(*1),1*3|2,1*3|1
38,8,125,1,0,1,(+2)(*1),1*3|2,1*2*3|1
38,14,149,1,0,1,(+4)(*1),1*3|2,1*3*4|1
38,16,152,2,0,1,(+2  4)(*1),1*3|2,1*2*3*4|1
38,22,203,1,0,1,(+5)(*1),1*3|2,1*3*5|1
38,24,206,2,0,1,(+2  5)(*1),1*3|2,1*2*3*5|1
38,30,230,2,0,1,(+4  5)(*1),1*3|2,1*3*4*5|1
38,40,368,1,0,0,(+2),1*3|2,1*2*3|2
38,46,392,1,0,0,(+4),1*3|2,1*3*4|2
38,48,395,2,0,0,(+2  4),1*3|2,1*2*3*4|2
38,54,446,1,0,0,(+5),1*3|2,1*3*5|2
38,62,473,2,0,0,(+4  5),1*3|2,1*3*4*5|2
38,70,608,0,0,1,(*3),1*3|2,1*3|3
38,72,611,1,0,1,(+2)(*3),1*3|2,1*2*3|3
38,78,635,1,0,1,(+4)(*3),1*3|2,1*3*4|3
38,80,638,2,0,1,(+2  4)(*3),1*3|2,1*2*3*4|3
38,86,689,1,0,1,(+5)(*3),1*3|2,1*3*5|3
38,88,692,2,0,1,(+2  5)(*3),1*3|2,1*2*3*5|3
38,93,716,2,0,1,(+4  5)(*3),1*3|2,3*4*5|3
39,7,122,0,0,1,(*1),2*3|2,2*3|1
39,8,123,1,0,1,(+1)(*1),2*3|2,1*2*3|1
39,15,149,1,0,1,(+4)(*1),2*3|2,2*3*4|1
39,16,150,2,0,1,(+1  4)(*1),2*3|2,1*2*3*4|1
39,23,203,1,0,1,(+5)(*1),2*3|2,2*3*5|1
39,24,204,2,0,1,(+1  5)(*1),2*3|2,1*2*3*5|1
39,31,230,2,0,1,(+4  5)(*1),2*3|2,2*3*4*5|1
39,40,366,1,0,0,(+1),2*3|2,1*2*3|2
39,47,392,1,0,0,(+4),2*3|2,2*3*4|2
39,48,393,2,0,0,(+1  4),2*3|2,1*2*3*4|2
39,54,447,2,0,0,(+1  5),2*3|2,1*3*5|2
39,55,446,1,0,0,(+5),2*3|2,2*3*5|2
39,61,473,2,0,0,(+4  5),2*3|2,3*4*5|2
39,71,608,0,0,1,(*3),2*3|2,2*3|3
39,72,609,1,0,1,(+1)(*3),2*3|2,1*2*3|3
39,79,635,1,0,1,(+4)(*3),2*3|2,2*3*4|3
39,80,636,2,0,1,(+1  4)(*3),2*3|2,1*2*3*4|3
39,87,689,1,0,1,(+5)(*3),2*3|2,2*3*5|3
39,88,690,2,0,1,(+1  5)(*3),2*3|2,1*2*3*5|3
39,93,716,2,0,1,(+4  5)(*3),2*3|2,3*4*5|3
40,8,122,0,0,1,(*1),1*2*3|2,1*2*3|1
40,16,149,1,0,1,(+4)(*1),1*2*3|2,1*2*3*4|1
40,24,203,1,0,1,(+5)(*1),1*2*3|2,1*2*3*5|1
40,32,230,2,0,1,(+4  5)(*1),1*2*3|2,1*2*3*4*5|1
40,48,392,1,0,0,(+4),1*2*3|2,1*2*3*4|2
40,54,446,1,0,0,(+5),1*2*3|2,1*3*5|2
40,62,473,2,0,0,(+4  5),1*2*3|2,1*3*4*5|2
40,72,608,0,0,1,(*3),1*2*3|2,1*2*3|3
40,80,635,1,0,1,(+4)(*3),1*2*3|2,1*2*3*4|3
40,88,689,1,0,1,(+5)(*3),1*2*3|2,1*2*3*5|3
40,93,716,2,0,1,(+4  5)(*3),1*2*3|2,3*4*5|3
41,9,122,0,0,1,(*1),4|2,4|1
41,10,123,1,0,1,(+1)(*1),4|2,1*4|1
41,11,125,1,0,1,(+2)(*1),4|2,2*4|1
41,12,126,2,0,1,(+1  2)(*1),4|2,1*2*4|1
41,13,131,1,0,1,(+3)(*1),4|2,3*4|1
41,14,132,2,0,1,(+1  3)(*1),4|2,1*3*4|1
41,15,134,2,0,1,(+2  3)(*1),4|2,2*3*4|1
41,25,203,1,0,1,(+5)(*1),4|2,4*5|1
41,26,204,2,0,1,(+1  5)(*1),4|2,1*4*5|1
41,27,206,2,0,1,(+2  5)(*1),4|2,2*4*5|1
41,29,212,2,0,1,(+3  5)(*1),4|2,3*4*5|1
41,42,366,1,0,0,(+1),4|2,1*4|2
41,43,368,1,0,0,(+2),4|2,2*4|2
41,44,369,2,0,0,(+1  2),4|2,1*2*4|2
41,45,374,1,0,0,(+3),4|2,3*4|2
41,46,375,2,0,0,(+1  3),4|2,1*3*4|2
41,47,377,2,0,0,(+2  3),4|2,2*3*4|2
41,57,446,1,0,0,(+5),4|2,4*5|2
41,58,447,2,0,0,(+1  5),4|2,1*4*5|2
41,61,455,2,0,0,(+3  5),4|2,3*4*5|2
41,73,608,0,0,1,(*3),4|2,4|3
41,74,609,1,0,1,(+1)(*3),4|2,1*4|3
41,75,611,1,0,1,(+2)(*3),4|2,2*4|3
41,76,612,2,0,1,(+1  2)(*3),4|2,1*2*4|3
41,77,617,1,0,1,(+3)(*3),4|2,3*4|3
41,78,618,2,0,1,(+1  3)(*3),4|2,1*3*4|3
41,79,620,2,0,1,(+2  3)(*3),4|2,2*3*4|3
41,89,689,1,0,1,(+5)(*3),4|2,4*5|3
41,90,690,2,0,1,(+1  5)(*3),4|2,1*4*5|3
41,91,692,2,0,1,(+2  5)(*3),4|2,2*4*5|3
41,93,698,2,0,1,(+3  5)(*3),4|2,3*4*5|3
42,10,122,0,0,1,(*1),1*4|2,1*4|1
42,12,125,1,0,1,(+2)(*1),1*4|2,1*2*4|1
42,14,131,1,0,1,(+3)(*1),1*4|2,1*3*4|1
42,16,134,2,0,1,(+2  3)(*1),1*4|2,1*2*3*4|1
42,26,203,1,0,1,(+5)(*1),1*4|2,1*4*5|1
42,28,206,2,0,1,(+2  5)(*1),1*4|2,1*2*4*5|1
42,30,212,2,0,1,(+3  5)(*1),1*4|2,1*3*4*5|1
42,44,368,1,0,0,(+2),1*4|2,1*2*4|2
42,46,374,1,0,0,(+3),1*4|2,1*3*4|2
42,48,377,2,0,0,(+2  3),1*4|2,1*2*3*4|2
42,58,446,1,0,0,(+5),1*4|2,1*4*5|2
42,62,455,2,0,0,(+3  5),1*4|2,1*3*4*5|2
42,74,608,0,0,1,(*3),1*4|2,1*4|3
42,76,611,1,0,1,(+2)(*3),1*4|2,1*2*4|3
42,78,617,1,0,1,(+3)(*3),1*4|2,1*3*4|3
42,80,620,2,0,1,(+2  3)(*3),1*4|2,1*2*3*4|3
42,90,689,1,0,1,(+5)(*3),1*4|2,1*4*5|3
42,93,698,2,0,1,(+3  5)(*3),1*4|2,3*4*5|3
43,11,122,0,0,1,(*1),2*4|2,2*4|1
43,12,123,1,0,1,(+1)(*1),2*4|2,1*2*4|1
43,15,131,1,0,1,(+3)(*1),2*4|2,2*3*4|1
43,16,132,2,0,1,(+1  3)(*1),2*4|2,1*2*3*4|1
43,27,203,1,0,1,(+5)(*1),2*4|2,2*4*5|1
43,28,204,2,0,1,(+1  5)(*1),2*4|2,1*2*4*5|1
43,31,212,2,0,1,(+3  5)(*1),2*4|2,2*3*4*5|1
43,44,366,1,0,0,(+1),2*4|2,1*2*4|2
43,47,374,1,0,0,(+3),2*4|2,2*3*4|2
43,48,375,2,0,0,(+1  3),2*4|2,1*2*3*4|2
43,57,446,1,0,0,(+5),2*4|2,4*5|2
43,58,447,2,0,0,(+1  5),2*4|2,1*4*5|2
43,61,455,2,0,0,(+3  5),2*4|2,3*4*5|2
43,75,608,0,0,1,(*3),2*4|2,2*4|3
43,76,609,1,0,1,(+1)(*3),2*4|2,1*2*4|3
43,79,617,1,0,1,(+3)(*3),2*4|2,2*3*4|3
43,80,618,2,0,1,(+1  3)(*3),2*4|2,1*2*3*4|3
43,90,690,2,0,1,(+1  5)(*3),2*4|2,1*4*5|3
43,91,689,1,0,1,(+5)(*3),2*4|2,2*4*5|3
43,93,698,2,0,1,(+3  5)(*3),2*4|2,3*4*5|3
44,12,122,0,0,1,(*1),1*2*4|2,1*2*4|1
44,16,131,1,0,1,(+3)(*1),1*2*4|2,1*2*3*4|1
44,28,203,1,0,1,(+5)(*1),1*2*4|2,1*2*4*5|1
44,32,212,2,0,1,(+3  5)(*1),1*2*4|2,1*2*3*4*5|1
44,48,374,1,0,0,(+3),1*2*4|2,1*2*3*4|2
44,58,446,1,0,0,(+5),1*2*4|2,1*4*5|2
44,62,455,2,0,0,(+3  5),1*2*4|2,1*3*4*5|2
44,76,608,0,0,1,(*3),1*2*4|2,1*2*4|3
44,80,617,1,0,1,(+3)(*3),1*2*4|2,1*2*3*4|3
44,90,689,1,0,1,(+5)(*3),1*2*4|2,1*4*5|3
44,93,698,2,0,1,(+3  5)(*3),1*2*4|2,3*4*5|3
45,13,122,0,0,1,(*1),3*4|2,3*4|1
45,14,123,1,0,1,(+1)(*1),3*4|2,1*3*4|1
45,15,125,1,0,1,(+2)(*1),3*4|2,2*3*4|1
45,16,126,2,0,1,(+1  2)(*1),3*4|2,1*2*3*4|1
45,29,203,1,0,1,(+5)(*1),3*4|2,3*4*5|1
45,30,204,2,0,1,(+1  5)(*1),3*4|2,1*3*4*5|1
45,31,206,2,0,1,(+2  5)(*1),3*4|2,2*3*4*5|1
45,46,366,1,0,0,(+1),3*4|2,1*3*4|2
45,47,368,1,0,0,(+2),3*4|2,2*3*4|2
45,48,369,2,0,0,(+1  2),3*4|2,1*2*3*4|2
45,61,446,1,0,0,(+5),3*4|2,3*4*5|2
45,62,447,2,0,0,(+1  5),3*4|2,1*3*4*5|2
45,77,608,0,0,1,(*3),3*4|2,3*4|3
45,78,609,1,0,1,(+1)(*3),3*4|2,1*3*4|3
45,79,611,1,0,1,(+2)(*3),3*4|2,2*3*4|3
45,80,612,2,0,1,(+1  2)(*3),3*4|2,1*2*3*4|3
45,93,689,1,0,1,(+5)(*3),3*4|2,3*4*5|3
46,14,122,0,0,1,(*1),1*3*4|2,1*3*4|1
46,16,125,1,0,1,(+2)(*1),1*3*4|2,1*2*3*4|1
46,30,203,1,0,1,(+5)(*1),1*3*4|2,1*3*4*5|1
46,32,206,2,0,1,(+2  5)(*1),1*3*4|2,1*2*3*4*5|1
46,48,368,1,0,0,(+2),1*3*4|2,1*2*3*4|2
46,62,446,1,0,0,(+5),1*3*4|2,1*3*4*5|2
46,78,608,0,0,1,(*3),1*3*4|2,1*3*4|3
46,80,611,1,0,1,(+2)(*3),1*3*4|2,1*2*3*4|3
46,93,689,1,0,1,(+5)(*3),1*3*4|2,3*4*5|3
47,15,122,0,0,1,(*1),2*3*4|2,2*3*4|1
47,16,123,1,0,1,(+1)(*1),2*3*4|2,1*2*3*4|1
47,31,203,1,0,1,(+5)(*1),2*3*4|2,2*3*4*5|1
47,32,204,2,0,1,(+1  5)(*1),2*3*4|2,1*2*3*4*5|1
47,48,366,1,0,0,(+1),2*3*4|2,1*2*3*4|2
47,61,446,1,0,0,(+5),2*3*4|2,3*4*5|2
47,62,447,2,0,0,(+1  5),2*3*4|2,1*3*4*5|2
47,79,608,0,0,1,(*3),2*3*4|2,2*3*4|3
47,80,609,1,0,1,(+1)(*3),2*3*4|2,1*2*3*4|3
47,93,689,1,0,1,(+5)(*3),2*3*4|2,3*4*5|3
48,16,122,0,0,1,(*1),1*2*3*4|2,1*2*3*4|1
48,32,203,1,0,1,(+5)(*1),1*2*3*4|2,1*2*3*4*5|1
48,62,446,1,0,0,(+5),1*2*3*4|2,1*3*4*5|2
48,80,608,0,0,1,(*3),1*2*3*4|2,1*2*3*4|3
48,93,689,1,0,1,(+5)(*3),1*2*3*4|2,3*4*5|3
49,17,122,0,0,1,(*1),5|2,5|1
49,18,123,1,0,1,(+1)(*1),5|2,1*5|1
49,19,125,1,0,1,(+2)(*1),5|2,2*5|1
49,20,126,2,0,1,(+1  2)(*1),5|2,1*2*5|1
49,21,131,1,0,1,(+3)(*1),5|2,3*5|1
49,22,132,2,0,1,(+1  3)(*1),5|2,1*3*5|1
49,23,134,2,0,1,(+2  3)(*1),5|2,2*3*5|1
49,25,149,1,0,1,(+4)(*1),5|2,4*5|1
49,26,150,2,0,1,(+1  4)(*1),5|2,1*4*5|1
49,27,152,2,0,1,(+2  4)(*1),5|2,2*4*5|1
49,29,158,2,0,1,(+3  4)(*1),5|2,3*4*5|1
49,50,366,1,0,0,(+1),5|2,1*5|2
49,51,368,1,0,0,(+2),5|2,2*5|2
49,53,374,1,0,0,(+3),5|2,3*5|2
49,54,375,2,0,0,(+1  3),5|2,1*3*5|2
49,55,377,2,0,0,(+2  3),5|2,2*3*5|2
49,57,392,1,0,0,(+4),5|2,4*5|2
49,58,393,2,0,0,(+1  4),5|2,1*4*5|2
49,61,401,2,0,0,(+3  4),5|2,3*4*5|2
49,81,608,0,0,1,(*3),5|2,5|3
49,82,609,1,0,1,(+1)(*3),5|2,1*5|3
49,83,611,1,0,1,(+2)(*3),5|2,2*5|3
49,84,612,2,0,1,(+1  2)(*3),5|2,1*2*5|3
49,85,617,1,0,1,(+3)(*3),5|2,3*5|3
49,86,618,2,0,1,(+1  3)(*3),5|2,1*3*5|3
49,87,620,2,0,1,(+2  3)(*3),5|2,2*3*5|3
49,89,635,1,0,1,(+4)(*3),5|2,4*5|3
49,90,636,2,0,1,(+1  4)(*3),5|2,1*4*5|3
49,91,638,2,0,1,(+2  4)(*3),5|2,2*4*5|3
49,93,644,2,0,1,(+3  4)(*3),5|2,3*4*5|3
50,18,122,0,0,1,(*1),1*5|2,1*5|1
50,20,125,1,0,1,(+2)(*1),1*5|2,1*2*5|1
50,22,131,1,0,1,(+3)(*1),1*5|2,1*3*5|1
50,24,134,2,0,1,(+2  3)(*1),1*5|2,1*2*3*5|1
50,26,149,1,0,1,(+4)(*1),1*5|2,1*4*5|1
50,28,152,2,0,1,(+2  4)(*1),1*5|2,1*2*4*5|1
