s,f,a,add,del,temp,a_str,start,final
145,274,272283,2,0,0,(+1  9),5*8|1,1*5*9|1
145,275,272285,2,0,0,(+2  9),5*8|1,2*5*9|1
145,277,272291,2,0,0,(+3  9),5*8|1,3*5*9|1
145,281,272309,2,0,0,(+4  9),5*8|1,4*5*9|1
145,337,273011,2,0,0,(+7  9),5*8|1,5*7*9|1
145,593,286133,2,0,0,(+7  10),5*8|1,5*7*10|1
145,657,285404,1,0,0,(+10),5*8|1,5*8*10|1
145,659,285407,2,0,0,(+2  10),5*8|1,2*5*8*10|1
145,665,285431,2,0,0,(+4  10),5*8|1,4*5*8*10|1
145,785,291965,2,0,0,(+9  10),5*8|1,5*9*10|1
145,2053,442877,2,0,0,(+3  12),5*8|1,3*12|1
145,2065,442868,1,0,0,(+12),5*8|1,5*12|1
145,2066,442869,2,0,0,(+1  12),5*8|1,1*5*12|1
145,2067,442871,2,0,0,(+2  12),5*8|1,2*5*12|1
145,2073,442895,2,0,0,(+4  12),5*8|1,4*5*12|1
147,6,265731,2,0,0,(+1  3),2*5*8|1,1*3|1
147,20,265722,1,0,0,(+1),2*5*8|1,1*2*5|1
147,26,265749,2,0,0,(+1  4),2*5*8|1,1*4*5|1
147,81,266450,1,0,0,(+7),2*5*8|1,5*7|1
147,82,266451,2,0,0,(+1  7),2*5*8|1,1*5*7|1
147,89,266477,2,0,0,(+4  7),2*5*8|1,4*5*7|1
147,133,265730,1,0,0,(+3),2*5*8|1,3*8|1
147,153,265748,1,0,0,(+4),2*5*8|1,4*5*8|1
147,157,265757,2,0,0,(+3  4),2*5*8|1,3*4*5*8|1
147,181,265973,2,0,0,(+3  6),2*5*8|1,3*5*6*8|1
147,185,265991,2,0,0,(+4  6),2*5*8|1,4*5*6*8|1
147,274,272283,2,0,0,(+1  9),2*5*8|1,1*5*9|1
147,275,272282,1,0,0,(+9),2*5*8|1,2*5*9|1
147,277,272291,2,0,0,(+3  9),2*5*8|1,3*5*9|1
147,281,272309,2,0,0,(+4  9),2*5*8|1,4*5*9|1
147,337,273011,2,0,0,(+7  9),2*5*8|1,5*7*9|1
147,593,286133,2,0,0,(+7  10),2*5*8|1,5*7*10|1
147,659,285404,1,0,0,(+10),2*5*8|1,2*5*8*10|1
147,665,285431,2,0,0,(+4  10),2*5*8|1,4*5*8*10|1
147,787,291965,2,0,0,(+9  10),2*5*8|1,2*5*9*10|1
147,2053,442877,2,0,0,(+3  12),2*5*8|1,3*12|1
147,2067,442868,1,0,0,(+12),2*5*8|1,2*5*12|1
147,2068,442869,2,0,0,(+1  12),2*5*8|1,1*2*5*12|1
147,2073,442895,2,0,0,(+4  12),2*5*8|1,4*5*12|1
153,26,265722,1,0,0,(+1),4*5*8|1,1*4*5|1
153,30,265731,2,0,0,(+1  3),4*5*8|1,1*3*4*5|1
153,89,266450,1,0,0,(+7),4*5*8|1,4*5*7|1
153,90,266451,2,0,0,(+1  7),4*5*8|1,1*4*5*7|1
153,157,265730,1,0,0,(+3),4*5*8|1,3*4*5*8|1
153,185,265964,1,0,0,(+6),4*5*8|1,4*5*6*8|1
153,189,265973,2,0,0,(+3  6),4*5*8|1,3*4*5*6*8|1
153,281,272282,1,0,0,(+9),4*5*8|1,4*5*9|1
153,282,272283,2,0,0,(+1  9),4*5*8|1,1*4*5*9|1
153,345,273011,2,0,0,(+7  9),4*5*8|1,4*5*7*9|1
153,601,286133,2,0,0,(+7  10),4*5*8|1,4*5*7*10|1
153,665,285404,1,0,0,(+10),4*5*8|1,4*5*8*10|1
153,669,285413,2,0,0,(+3  10),4*5*8|1,3*4*5*8*10|1
153,697,285647,2,0,0,(+6  10),4*5*8|1,4*5*6*8*10|1
153,793,291965,2,0,0,(+9  10),4*5*8|1,4*5*9*10|1
153,2073,442868,1,0,0,(+12),4*5*8|1,4*5*12|1
153,2074,442869,2,0,0,(+1  12),4*5*8|1,1*4*5*12|1
153,2077,442877,2,0,0,(+3  12),4*5*8|1,3*4*5*12|1
157,30,265722,1,0,0,(+1),3*4*5*8|1,1*3*4*5|1
157,89,266450,1,0,0,(+7),3*4*5*8|1,4*5*7|1
157,90,266451,2,0,0,(+1  7),3*4*5*8|1,1*4*5*7|1
157,189,265964,1,0,0,(+6),3*4*5*8|1,3*4*5*6*8|1
157,281,272282,1,0,0,(+9),3*4*5*8|1,4*5*9|1
157,282,272283,2,0,0,(+1  9),3*4*5*8|1,1*4*5*9|1
157,345,273011,2,0,0,(+7  9),3*4*5*8|1,4*5*7*9|1
157,601,286133,2,0,0,(+7  10),3*4*5*8|1,4*5*7*10|1
157,669,285404,1,0,0,(+10),3*4*5*8|1,3*4*5*8*10|1
157,701,285647,2,0,0,(+6  10),3*4*5*8|1,3*4*5*6*8*10|1
157,793,291965,2,0,0,(+9  10),3*4*5*8|1,4*5*9*10|1
157,2077,442868,1,0,0,(+12),3*4*5*8|1,3*4*5*12|1
157,2078,442869,2,0,0,(+1  12),3*4*5*8|1,1*3*4*5*12|1
161,18,265803,2,0,0,(+1  5),6*8|1,1*5|1
161,34,265722,1,0,0,(+1),6*8|1,1*6|1
161,36,265725,2,0,0,(+1  2),6*8|1,1*2*6|1
161,38,265731,2,0,0,(+1  3),6*8|1,1*3*6|1
161,42,265749,2,0,0,(+1  4),6*8|1,1*4*6|1
161,81,266531,2,0,0,(+5  7),6*8|1,5*7|1
161,97,266450,1,0,0,(+7),6*8|1,6*7|1
161,98,266451,2,0,0,(+1  7),6*8|1,1*6*7|1
161,99,266453,2,0,0,(+2  7),6*8|1,2*6*7|1
161,101,266459,2,0,0,(+3  7),6*8|1,3*6*7|1
161,105,266477,2,0,0,(+4  7),6*8|1,4*6*7|1
161,145,265802,1,0,0,(+5),6*8|1,5*8|1
161,147,265805,2,0,0,(+2  5),6*8|1,2*5*8|1
161,163,265724,1,0,0,(+2),6*8|1,2*6*8|1
161,165,265730,1,0,0,(+3),6*8|1,3*6*8|1
161,169,265748,1,0,0,(+4),6*8|1,4*6*8|1
161,173,265757,2,0,0,(+3  4),6*8|1,3*4*6*8|1
161,181,265811,2,0,0,(+3  5),6*8|1,3*5*6*8|1
161,185,265829,2,0,0,(+4  5),6*8|1,4*5*6*8|1
161,258,272283,2,0,0,(+1  9),6*8|1,1*9|1
161,259,272285,2,0,0,(+2  9),6*8|1,2*9|1
161,261,272291,2,0,0,(+3  9),6*8|1,3*9|1
161,265,272309,2,0,0,(+4  9),6*8|1,4*9|1
161,273,272363,2,0,0,(+5  9),6*8|1,5*9|1
161,321,273011,2,0,0,(+7  9),6*8|1,7*9|1
161,417,272282,1,0,0,(+9),6*8|1,6*8*9|1
161,657,285485,2,0,0,(+5  10),6*8|1,5*8*10|1
161,673,285404,1,0,0,(+10),6*8|1,6*8*10|1
161,675,285407,2,0,0,(+2  10),6*8|1,2*6*8*10|1
161,681,285431,2,0,0,(+4  10),6*8|1,4*6*8*10|1
161,929,291965,2,0,0,(+9  10),6*8|1,6*8*9*10|1
161,1441,331331,2,0,0,(+9  11),6*8|1,6*8*9*11|1
161,2065,442949,2,0,0,(+5  12),6*8|1,5*12|1
163,20,265803,2,0,0,(+1  5),2*6*8|1,1*2*5|1
163,36,265722,1,0,0,(+1),2*6*8|1,1*2*6|1
163,38,265731,2,0,0,(+1  3),2*6*8|1,1*3*6|1
163,42,265749,2,0,0,(+1  4),2*6*8|1,1*4*6|1
163,81,266531,2,0,0,(+5  7),2*6*8|1,5*7|1
163,99,266450,1,0,0,(+7),2*6*8|1,2*6*7|1
163,100,266451,2,0,0,(+1  7),2*6*8|1,1*2*6*7|1
163,101,266459,2,0,0,(+3  7),2*6*8|1,3*6*7|1
163,105,266477,2,0,0,(+4  7),2*6*8|1,4*6*7|1
163,147,265802,1,0,0,(+5),2*6*8|1,2*5*8|1
163,165,265730,1,0,0,(+3),2*6*8|1,3*6*8|1
163,169,265748,1,0,0,(+4),2*6*8|1,4*6*8|1
163,173,265757,2,0,0,(+3  4),2*6*8|1,3*4*6*8|1
163,181,265811,2,0,0,(+3  5),2*6*8|1,3*5*6*8|1
163,185,265829,2,0,0,(+4  5),2*6*8|1,4*5*6*8|1
163,259,272282,1,0,0,(+9),2*6*8|1,2*9|1
163,260,272283,2,0,0,(+1  9),2*6*8|1,1*2*9|1
163,261,272291,2,0,0,(+3  9),2*6*8|1,3*9|1
163,265,272309,2,0,0,(+4  9),2*6*8|1,4*9|1
163,275,272363,2,0,0,(+5  9),2*6*8|1,2*5*9|1
163,323,273011,2,0,0,(+7  9),2*6*8|1,2*7*9|1
163,611,286133,2,0,0,(+7  10),2*6*8|1,2*6*7*10|1
163,659,285485,2,0,0,(+5  10),2*6*8|1,2*5*8*10|1
163,675,285404,1,0,0,(+10),2*6*8|1,2*6*8*10|1
163,681,285431,2,0,0,(+4  10),2*6*8|1,4*6*8*10|1
163,899,291965,2,0,0,(+9  10),2*6*8|1,2*8*9*10|1
163,1411,331331,2,0,0,(+9  11),2*6*8|1,2*8*9*11|1
163,2067,442949,2,0,0,(+5  12),2*6*8|1,2*5*12|1
165,38,265722,1,0,0,(+1),3*6*8|1,1*3*6|1
165,46,265749,2,0,0,(+1  4),3*6*8|1,1*3*4*6|1
165,54,265803,2,0,0,(+1  5),3*6*8|1,1*3*5*6|1
165,81,266531,2,0,0,(+5  7),3*6*8|1,5*7|1
165,101,266450,1,0,0,(+7),3*6*8|1,3*6*7|1
165,102,266451,2,0,0,(+1  7),3*6*8|1,1*3*6*7|1
165,105,266477,2,0,0,(+4  7),3*6*8|1,4*6*7|1
165,173,265748,1,0,0,(+4),3*6*8|1,3*4*6*8|1
165,181,265802,1,0,0,(+5),3*6*8|1,3*5*6*8|1
165,189,265829,2,0,0,(+4  5),3*6*8|1,3*4*5*6*8|1
165,261,272282,1,0,0,(+9),3*6*8|1,3*9|1
165,262,272283,2,0,0,(+1  9),3*6*8|1,1*3*9|1
165,269,272309,2,0,0,(+4  9),3*6*8|1,3*4*9|1
165,277,272363,2,0,0,(+5  9),3*6*8|1,3*5*9|1
165,325,273011,2,0,0,(+7  9),3*6*8|1,3*7*9|1
165,685,285431,2,0,0,(+4  10),3*6*8|1,3*4*6*8*10|1
169,26,265803,2,0,0,(+1  5),4*6*8|1,1*4*5|1
169,42,265722,1,0,0,(+1),4*6*8|1,1*4*6|1
169,46,265731,2,0,0,(+1  3),4*6*8|1,1*3*4*6|1
169,89,266531,2,0,0,(+5  7),4*6*8|1,4*5*7|1
169,105,266450,1,0,0,(+7),4*6*8|1,4*6*7|1
169,106,266451,2,0,0,(+1  7),4*6*8|1,1*4*6*7|1
169,173,265730,1,0,0,(+3),4*6*8|1,3*4*6*8|1
169,185,265802,1,0,0,(+5),4*6*8|1,4*5*6*8|1
169,189,265811,2,0,0,(+3  5),4*6*8|1,3*4*5*6*8|1
169,265,272282,1,0,0,(+9),4*6*8|1,4*9|1
169,266,272283,2,0,0,(+1  9),4*6*8|1,1*4*9|1
169,269,272291,2,0,0,(+3  9),4*6*8|1,3*4*9|1
169,281,272363,2,0,0,(+5  9),4*6*8|1,4*5*9|1
169,329,273011,2,0,0,(+7  9),4*6*8|1,4*7*9|1
169,681,285404,1,0,0,(+10),4*6*8|1,4*6*8*10|1
169,685,285413,2,0,0,(+3  10),4*6*8|1,3*4*6*8*10|1
169,697,285485,2,0,0,(+5  10),4*6*8|1,4*5*6*8*10|1
169,777,291965,2,0,0,(+9  10),4*6*8|1,4*9*10|1
169,2073,442949,2,0,0,(+5  12),4*6*8|1,4*5*12|1
173,30,265803,2,0,0,(+1  5),3*4*6*8|1,1*3*4*5|1
173,46,265722,1,0,0,(+1),3*4*6*8|1,1*3*4*6|1
173,89,266531,2,0,0,(+5  7),3*4*6*8|1,4*5*7|1
173,105,266450,1,0,0,(+7),3*4*6*8|1,4*6*7|1
173,106,266451,2,0,0,(+1  7),3*4*6*8|1,1*4*6*7|1
173,189,265802,1,0,0,(+5),3*4*6*8|1,3*4*5*6*8|1
173,266,272283,2,0,0,(+1  9),3*4*6*8|1,1*4*9|1
173,269,272282,1,0,0,(+9),3*4*6*8|1,3*4*9|1
173,281,272363,2,0,0,(+5  9),3*4*6*8|1,4*5*9|1
173,329,273011,2,0,0,(+7  9),3*4*6*8|1,4*7*9|1
173,685,285404,1,0,0,(+10),3*4*6*8|1,3*4*6*8*10|1
173,701,285485,2,0,0,(+5  10),3*4*6*8|1,3*4*5*6*8*10|1
173,781,291965,2,0,0,(+9  10),3*4*6*8|1,3*4*9*10|1
173,2077,442949,2,0,0,(+5  12),3*4*6*8|1,3*4*5*12|1
181,30,265749,2,0,0,(+1  4),3*5*6*8|1,1*3*4*5|1
181,38,265641,1,1,0,(+1)(-5),3*5*6*8|1,1*3*6|1
181,46,265668,2,1,0,(+1  4)(-5),3*5*6*8|1,1*3*4*6|1
181,54,265722,1,0,0,(+1),3*5*6*8|1,1*3*5*6|1
181,81,266450,1,0,0,(+7),3*5*6*8|1,5*7|1
181,82,266451,2,0,0,(+1  7),3*5*6*8|1,1*5*7|1
181,89,266477,2,0,0,(+4  7),3*5*6*8|1,4*5*7|1
181,101,266369,1,1,0,(+7)(-5),3*5*6*8|1,3*6*7|1
181,102,266370,2,1,0,(+1  7)(-5),3*5*6*8|1,1*3*6*7|1
181,105,266396,2,1,0,(+4  7)(-5),3*5*6*8|1,4*6*7|1
181,165,265640,0,1,0,(-5),3*5*6*8|1,3*6*8|1
181,173,265667,1,1,0,(+4)(-5),3*5*6*8|1,3*4*6*8|1
181,189,265748,1,0,0,(+4),3*5*6*8|1,3*4*5*6*8|1
181,261,272201,1,1,0,(+9)(-5),3*5*6*8|1,3*9|1
181,262,272202,2,1,0,(+1  9)(-5),3*5*6*8|1,1*3*9|1
181,269,272228,2,1,0,(+4  9)(-5),3*5*6*8|1,3*4*9|1
181,274,272283,2,0,0,(+1  9),3*5*6*8|1,1*5*9|1
181,277,272282,1,0,0,(+9),3*5*6*8|1,3*5*9|1
181,281,272309,2,0,0,(+4  9),3*5*6*8|1,4*5*9|1
181,325,272930,2,1,0,(+7  9)(-5),3*5*6*8|1,3*7*9|1
181,337,273011,2,0,0,(+7  9),3*5*6*8|1,5*7*9|1
181,593,286133,2,0,0,(+7  10),3*5*6*8|1,5*7*10|1
181,685,285350,2,1,0,(+4  10)(-5),3*5*6*8|1,3*4*6*8*10|1
181,701,285431,2,0,0,(+4  10),3*5*6*8|1,3*4*5*6*8*10|1
181,2077,442895,2,0,0,(+4  12),3*5*6*8|1,3*4*5*12|1
185,26,265722,1,0,0,(+1),4*5*6*8|1,1*4*5|1
185,30,265731,2,0,0,(+1  3),4*5*6*8|1,1*3*4*5|1
185,89,266450,1,0,0,(+7),4*5*6*8|1,4*5*7|1
185,90,266451,2,0,0,(+1  7),4*5*6*8|1,1*4*5*7|1
185,153,265478,0,1,0,(-6),4*5*6*8|1,4*5*8|1
185,157,265487,1,1,0,(+3)(-6),4*5*6*8|1,3*4*5*8|1
185,189,265730,1,0,0,(+3),4*5*6*8|1,3*4*5*6*8|1
185,281,272282,1,0,0,(+9),4*5*6*8|1,4*5*9|1
185,282,272283,2,0,0,(+1  9),4*5*6*8|1,1*4*5*9|1
185,345,273011,2,0,0,(+7  9),4*5*6*8|1,4*5*7*9|1
185,601,286133,2,0,0,(+7  10),4*5*6*8|1,4*5*7*10|1
185,665,285161,1,1,0,(+10)(-6),4*5*6*8|1,4*5*8*10|1
185,669,285170,2,1,0,(+3  10)(-6),4*5*6*8|1,3*4*5*8*10|1
185,697,285404,1,0,0,(+10),4*5*6*8|1,4*5*6*8*10|1
185,701,285413,2,0,0,(+3  10),4*5*6*8|1,3*4*5*6*8*10|1
185,793,291965,2,0,0,(+9  10),4*5*6*8|1,4*5*9*10|1
185,2073,442868,1,0,0,(+12),4*5*6*8|1,4*5*12|1
185,2074,442869,2,0,0,(+1  12),4*5*6*8|1,1*4*5*12|1
185,2077,442877,2,0,0,(+3  12),4*5*6*8|1,3*4*5*12|1
189,30,265722,1,0,0,(+1),3*4*5*6*8|1,1*3*4*5|1
189,89,266450,1,0,0,(+7),3*4*5*6*8|1,4*5*7|1
189,90,266451,2,0,0,(+1  7),3*4*5*6*8|1,1*4*5*7|1
189,281,272282,1,0,0,(+9),3*4*5*6*8|1,4*5*9|1
189,282,272283,2,0,0,(+1  9),3*4*5*6*8|1,1*4*5*9|1
189,345,273011,2,0,0,(+7  9),3*4*5*6*8|1,4*5*7*9|1
189,601,286133,2,0,0,(+7  10),3*4*5*6*8|1,4*5*7*10|1
189,701,285404,1,0,0,(+10),3*4*5*6*8|1,3*4*5*6*8*10|1
189,793,291965,2,0,0,(+9  10),3*4*5*6*8|1,4*5*9*10|1
189,2077,442868,1,0,0,(+12),3*4*5*6*8|1,3*4*5*12|1
189,2078,442869,2,0,0,(+1  12),3*4*5*6*8|1,1*3*4*5*12|1
257,258,265722,1,0,0,(+1),9|1,1*9|1
257,259,265724,1,0,0,(+2),9|1,2*9|1
257,260,265725,2,0,0,(+1  2),9|1,1*2*9|1
257,261,265730,1,0,0,(+3),9|1,3*9|1
257,262,265731,2,0,0,(+1  3),9|1,1*3*9|1
257,265,265748,1,0,0,(+4),9|1,4*9|1
257,266,265749,2,0,0,(+1  4),9|1,1*4*9|1
257,269,265757,2,0,0,(+3  4),9|1,3*4*9|1
257,273,265802,1,0,0,(+5),9|1,5*9|1
257,274,265803,2,0,0,(+1  5),9|1,1*5*9|1
257,275,265805,2,0,0,(+2  5),9|1,2*5*9|1
257,277,265811,2,0,0,(+3  5),9|1,3*5*9|1
257,281,265829,2,0,0,(+4  5),9|1,4*5*9|1
257,289,265964,1,0,0,(+6),9|1,6*9|1
257,321,266450,1,0,0,(+7),9|1,7*9|1
257,322,266451,2,0,0,(+1  7),9|1,1*7*9|1
257,323,266453,2,0,0,(+2  7),9|1,2*7*9|1
257,325,266459,2,0,0,(+3  7),9|1,3*7*9|1
257,329,266477,2,0,0,(+4  7),9|1,4*7*9|1
257,337,266531,2,0,0,(+5  7),9|1,5*7*9|1
257,385,267908,1,0,0,(+8),9|1,8*9|1
257,417,268151,2,0,0,(+6  8),9|1,6*8*9|1
257,769,285404,1,0,0,(+10),9|1,9*10|1
257,771,285407,2,0,0,(+2  10),9|1,2*9*10|1
257,777,285431,2,0,0,(+4  10),9|1,4*9*10|1
257,785,285485,2,0,0,(+5  10),9|1,5*9*10|1
257,801,285647,2,0,0,(+6  10),9|1,6*9*10|1
257,833,286133,2,0,0,(+7  10),9|1,7*9*10|1
257,897,287591,2,0,0,(+8  10),9|1,8*9*10|1
257,1281,324770,1,0,0,(+11),9|1,9*11|1
257,1282,324771,2,0,0,(+1  11),9|1,1*9*11|1
257,1283,324773,2,0,0,(+2  11),9|1,2*9*11|1
257,1313,325013,2,0,0,(+6  11),9|1,6*9*11|1
257,1345,325499,2,0,0,(+7  11),9|1,7*9*11|1
257,1409,326957,2,0,0,(+8  11),9|1,8*9*11|1
257,1793,344453,2,0,0,(+10  11),9|1,9*10*11|1
257,2305,442868,1,0,0,(+12),9|1,9*12|1
257,2337,443111,2,0,0,(+6  12),9|1,6*9*12|1
257,3329,501917,2,0,0,(+11  12),9|1,9*11*12|1
258,260,265724,1,0,0,(+2),1*9|1,1*2*9|1
258,262,265730,1,0,0,(+3),1*9|1,1*3*9|1
258,266,265748,1,0,0,(+4),1*9|1,1*4*9|1
258,274,265802,1,0,0,(+5),1*9|1,1*5*9|1
258,282,265829,2,0,0,(+4  5),1*9|1,1*4*5*9|1
258,322,266450,1,0,0,(+7),1*9|1,1*7*9|1
258,324,266453,2,0,0,(+2  7),1*9|1,1*2*7*9|1
258,326,266459,2,0,0,(+3  7),1*9|1,1*3*7*9|1
258,330,266477,2,0,0,(+4  7),1*9|1,1*4*7*9|1
258,338,266531,2,0,0,(+5  7),1*9|1,1*5*7*9|1
258,1282,324770,1,0,0,(+11),1*9|1,1*9*11|1
259,260,265722,1,0,0,(+1),2*9|1,1*2*9|1
259,261,265730,1,0,0,(+3),2*9|1,3*9|1
259,262,265731,2,0,0,(+1  3),2*9|1,1*3*9|1
259,265,265748,1,0,0,(+4),2*9|1,4*9|1
259,266,265749,2,0,0,(+1  4),2*9|1,1*4*9|1
259,269,265757,2,0,0,(+3  4),2*9|1,3*4*9|1
259,274,265803,2,0,0,(+1  5),2*9|1,1*5*9|1
259,275,265802,1,0,0,(+5),2*9|1,2*5*9|1
259,277,265811,2,0,0,(+3  5),2*9|1,3*5*9|1
259,281,265829,2,0,0,(+4  5),2*9|1,4*5*9|1
259,323,266450,1,0,0,(+7),2*9|1,2*7*9|1
259,324,266451,2,0,0,(+1  7),2*9|1,1*2*7*9|1
259,325,266459,2,0,0,(+3  7),2*9|1,3*7*9|1
259,329,266477,2,0,0,(+4  7),2*9|1,4*7*9|1
259,337,266531,2,0,0,(+5  7),2*9|1,5*7*9|1
259,771,285404,1,0,0,(+10),2*9|1,2*9*10|1
259,777,285431,2,0,0,(+4  10),2*9|1,4*9*10|1
259,787,285485,2,0,0,(+5  10),2*9|1,2*5*9*10|1
259,835,286133,2,0,0,(+7  10),2*9|1,2*7*9*10|1
259,899,287591,2,0,0,(+8  10),2*9|1,2*8*9*10|1
259,1283,324770,1,0,0,(+11),2*9|1,2*9*11|1
259,1411,326957,2,0,0,(+8  11),2*9|1,2*8*9*11|1
260,262,265730,1,0,0,(+3),1*2*9|1,1*3*9|1
260,266,265748,1,0,0,(+4),1*2*9|1,1*4*9|1
260,274,265802,1,0,0,(+5),1*2*9|1,1*5*9|1
260,282,265829,2,0,0,(+4  5),1*2*9|1,1*4*5*9|1
260,324,266450,1,0,0,(+7),1*2*9|1,1*2*7*9|1
260,326,266459,2,0,0,(+3  7),1*2*9|1,1*3*7*9|1
260,330,266477,2,0,0,(+4  7),1*2*9|1,1*4*7*9|1
260,338,266531,2,0,0,(+5  7),1*2*9|1,1*5*7*9|1
261,262,265722,1,0,0,(+1),3*9|1,1*3*9|1
261,266,265749,2,0,0,(+1  4),3*9|1,1*4*9|1
261,269,265748,1,0,0,(+4),3*9|1,3*4*9|1
261,274,265803,2,0,0,(+1  5),3*9|1,1*5*9|1
261,277,265802,1,0,0,(+5),3*9|1,3*5*9|1
261,281,265829,2,0,0,(+4  5),3*9|1,4*5*9|1
261,325,266450,1,0,0,(+7),3*9|1,3*7*9|1
261,326,266451,2,0,0,(+1  7),3*9|1,1*3*7*9|1
261,329,266477,2,0,0,(+4  7),3*9|1,4*7*9|1
261,337,266531,2,0,0,(+5  7),3*9|1,5*7*9|1
261,781,285431,2,0,0,(+4  10),3*9|1,3*4*9*10|1
262,266,265748,1,0,0,(+4),1*3*9|1,1*4*9|1
262,274,265802,1,0,0,(+5),1*3*9|1,1*5*9|1
262,282,265829,2,0,0,(+4  5),1*3*9|1,1*4*5*9|1
262,326,266450,1,0,0,(+7),1*3*9|1,1*3*7*9|1
262,330,266477,2,0,0,(+4  7),1*3*9|1,1*4*7*9|1
262,338,266531,2,0,0,(+5  7),1*3*9|1,1*5*7*9|1
265,266,265722,1,0,0,(+1),4*9|1,1*4*9|1
265,269,265730,1,0,0,(+3),4*9|1,3*4*9|1
265,281,265802,1,0,0,(+5),4*9|1,4*5*9|1
265,282,265803,2,0,0,(+1  5),4*9|1,1*4*5*9|1
265,329,266450,1,0,0,(+7),4*9|1,4*7*9|1
265,330,266451,2,0,0,(+1  7),4*9|1,1*4*7*9|1
265,345,266531,2,0,0,(+5  7),4*9|1,4*5*7*9|1
265,777,285404,1,0,0,(+10),4*9|1,4*9*10|1
265,781,285413,2,0,0,(+3  10),4*9|1,3*4*9*10|1
265,793,285485,2,0,0,(+5  10),4*9|1,4*5*9*10|1
266,282,265802,1,0,0,(+5),1*4*9|1,1*4*5*9|1
266,330,266450,1,0,0,(+7),1*4*9|1,1*4*7*9|1
266,346,266531,2,0,0,(+5  7),1*4*9|1,1*4*5*7*9|1
269,265,265712,0,1,0,(-3),3*4*9|1,4*9|1
269,266,265722,1,0,0,(+1),3*4*9|1,1*4*9|1
269,281,265802,1,0,0,(+5),3*4*9|1,4*5*9|1
269,282,265803,2,0,0,(+1  5),3*4*9|1,1*4*5*9|1
269,329,266450,1,0,0,(+7),3*4*9|1,4*7*9|1
269,330,266451,2,0,0,(+1  7),3*4*9|1,1*4*7*9|1
269,345,266531,2,0,0,(+5  7),3*4*9|1,4*5*7*9|1
269,777,285395,1,1,0,(+10)(-3),3*4*9|1,4*9*10|1
269,781,285404,1,0,0,(+10),3*4*9|1,3*4*9*10|1
269,793,285485,2,0,0,(+5  10),3*4*9|1,4*5*9*10|1
273,274,265722,1,0,0,(+1),5*9|1,1*5*9|1
273,275,265724,1,0,0,(+2),5*9|1,2*5*9|1
273,277,265730,1,0,0,(+3),5*9|1,3*5*9|1
273,281,265748,1,0,0,(+4),5*9|1,4*5*9|1
273,282,265749,2,0,0,(+1  4),5*9|1,1*4*5*9|1
273,337,266450,1,0,0,(+7),5*9|1,5*7*9|1
273,338,266451,2,0,0,(+1  7),5*9|1,1*5*7*9|1
273,345,266477,2,0,0,(+4  7),5*9|1,4*5*7*9|1
273,785,285404,1,0,0,(+10),5*9|1,5*9*10|1
273,787,285407,2,0,0,(+2  10),5*9|1,2*5*9*10|1
273,793,285431,2,0,0,(+4  10),5*9|1,4*5*9*10|1
273,849,286133,2,0,0,(+7  10),5*9|1,5*7*9*10|1
274,282,265748,1,0,0,(+4),1*5*9|1,1*4*5*9|1
274,338,266450,1,0,0,(+7),1*5*9|1,1*5*7*9|1
274,346,266477,2,0,0,(+4  7),1*5*9|1,1*4*5*7*9|1
275,274,265722,1,0,0,(+1),2*5*9|1,1*5*9|1
275,277,265730,1,0,0,(+3),2*5*9|1,3*5*9|1
275,281,265748,1,0,0,(+4),2*5*9|1,4*5*9|1
275,282,265749,2,0,0,(+1  4),2*5*9|1,1*4*5*9|1
275,337,266450,1,0,0,(+7),2*5*9|1,5*7*9|1
275,338,266451,2,0,0,(+1  7),2*5*9|1,1*5*7*9|1
275,345,266477,2,0,0,(+4  7),2*5*9|1,4*5*7*9|1
275,787,285404,1,0,0,(+10),2*5*9|1,2*5*9*10|1
275,793,285431,2,0,0,(+4  10),2*5*9|1,4*5*9*10|1
275,849,286133,2,0,0,(+7  10),2*5*9|1,5*7*9*10|1
277,274,265722,1,0,0,(+1),3*5*9|1,1*5*9|1
277,281,265748,1,0,0,(+4),3*5*9|1,4*5*9|1
277,282,265749,2,0,0,(+1  4),3*5*9|1,1*4*5*9|1
277,337,266450,1,0,0,(+7),3*5*9|1,5*7*9|1
277,338,266451,2,0,0,(+1  7),3*5*9|1,1*5*7*9|1
277,345,266477,2,0,0,(+4  7),3*5*9|1,4*5*7*9|1
277,793,285431,2,0,0,(+4  10),3*5*9|1,4*5*9*10|1
277,849,286133,2,0,0,(+7  10),3*5*9|1,5*7*9*10|1
281,282,265722,1,0,0,(+1),4*5*9|1,1*4*5*9|1
281,345,266450,1,0,0,(+7),4*5*9|1,4*5*7*9|1
281,346,266451,2,0,0,(+1  7),4*5*9|1,1*4*5*7*9|1
281,793,285404,1,0,0,(+10),4*5*9|1,4*5*9*10|1
281,857,286133,2,0,0,(+7  10),4*5*9|1,4*5*7*9*10|1
282,346,266450,1,0,0,(+7),1*4*5*9|1,1*4*5*7*9|1
289,258,265722,1,0,0,(+1),6*9|1,1*9|1
289,259,265724,1,0,0,(+2),6*9|1,2*9|1
289,260,265725,2,0,0,(+1  2),6*9|1,1*2*9|1
289,261,265730,1,0,0,(+3),6*9|1,3*9|1
289,262,265731,2,0,0,(+1  3),6*9|1,1*3*9|1
289,265,265748,1,0,0,(+4),6*9|1,4*9|1
289,266,265749,2,0,0,(+1  4),6*9|1,1*4*9|1
289,269,265757,2,0,0,(+3  4),6*9|1,3*4*9|1
